date,speeding,ag_driv,alcohol,disability
2006-08-15,None,None,None,None
2006-08-15,None,None,None,None
2006-08-15,None,None,None,None
2006-08-15,None,None,None,None
2006-08-15,None,None,None,None
2006-08-15,None,None,None,None
2006-08-15,None,None,None,None
2006-08-15,None,None,None,None
2006-08-17,None,None,None,None
2006-08-17,None,None,None,None
2006-08-17,None,None,None,None
2006-08-17,None,None,None,None
2006-08-17,None,None,None,None
2006-08-17,None,None,None,None
2006-08-17,None,None,None,None
2006-08-17,None,None,None,None
2006-08-17,None,Yes,Yes,None
2006-08-17,None,Yes,Yes,None
2006-08-18,None,None,None,None
2006-08-18,None,None,None,None
2006-08-18,None,None,None,None
2006-08-18,None,None,None,None
2006-08-18,None,None,None,None
2006-08-18,None,None,None,None
2006-08-18,None,None,None,None
2006-08-18,None,None,None,None
2006-08-18,None,None,None,None
2006-08-18,None,None,None,None
2006-08-18,None,None,None,None
2006-08-18,None,Yes,None,None
2006-08-18,None,Yes,None,None
2006-08-18,None,None,None,None
2006-08-18,None,None,None,None
2006-08-18,None,None,None,None
2006-08-18,None,None,None,None
2006-08-18,None,None,None,None
2006-08-18,None,None,None,None
2006-08-18,None,None,None,None
2006-08-19,None,None,None,None
2006-08-19,None,None,None,None
2006-08-19,None,Yes,None,None
2006-08-19,None,Yes,None,None
2006-08-20,Yes,Yes,None,None
2006-08-20,Yes,Yes,None,None
2006-08-20,Yes,Yes,None,None
2006-08-20,Yes,Yes,None,None
2006-08-20,Yes,Yes,None,None
2006-08-20,None,None,None,None
2006-08-20,None,None,None,None
2006-08-20,None,None,None,None
2006-08-20,None,None,None,None
2006-08-20,None,None,None,None
2006-08-21,None,None,None,None
2006-08-21,None,None,None,None
2006-08-21,None,None,None,None
2006-08-21,None,None,None,None
2006-08-21,None,Yes,None,None
2006-08-21,None,Yes,None,None
2006-08-21,None,Yes,None,None
2006-08-21,None,Yes,None,None
2006-08-21,None,Yes,None,None
2006-08-22,None,None,None,None
2006-08-22,None,None,None,None
2006-08-22,None,None,None,None
2006-08-22,None,None,None,None
2006-08-22,None,None,None,None
2006-08-22,None,None,None,None
2006-08-22,Yes,Yes,None,Yes
2006-08-22,Yes,Yes,None,Yes
2006-08-22,None,None,None,None
2006-08-22,None,None,None,None
2006-08-22,None,Yes,None,None
2006-08-22,None,Yes,None,None
2006-08-22,None,Yes,None,None
2006-08-22,None,Yes,None,None
2006-08-22,None,Yes,None,None
2006-08-22,None,Yes,None,None
2006-08-22,None,Yes,None,None
2006-08-22,None,Yes,None,None
2006-08-22,None,Yes,None,None
2006-08-23,None,Yes,None,None
2006-08-23,None,Yes,None,None
2006-08-23,None,Yes,None,None
2006-08-23,None,Yes,None,None
2006-08-24,None,None,None,Yes
2006-08-24,None,None,None,Yes
2006-08-24,None,None,None,Yes
2006-08-24,None,None,None,Yes
2006-08-24,None,None,None,Yes
2006-08-24,Yes,Yes,Yes,None
2006-08-24,Yes,Yes,Yes,None
2006-08-24,Yes,Yes,Yes,None
2006-08-24,None,None,None,None
2006-08-24,None,None,None,None
2006-08-25,Yes,Yes,None,None
2006-08-25,Yes,Yes,None,None
2006-08-25,Yes,Yes,None,None
2006-08-25,None,Yes,None,None
2006-08-25,None,Yes,None,None
2006-08-25,None,Yes,None,None
2006-08-26,None,None,None,None
2006-08-26,None,None,None,None
2006-08-26,None,None,None,None
2006-08-26,None,None,None,None
2006-08-27,None,None,None,None
2006-08-27,None,None,None,None
2006-08-29,None,None,None,None
2006-08-29,None,None,None,None
2006-08-29,None,None,None,None
2006-08-29,None,None,None,None
2006-08-29,None,None,None,None
2006-08-29,None,None,None,None
2006-08-29,None,Yes,None,None
2006-08-29,None,Yes,None,None
2006-08-31,None,None,None,None
2006-08-31,None,None,None,None
2006-08-31,None,None,None,None
2006-08-31,None,None,None,None
2006-08-31,None,Yes,None,None
2006-08-31,None,Yes,None,None
2006-08-31,None,None,None,None
2006-08-31,None,None,None,None
2006-09-02,Yes,Yes,None,None
2006-09-02,Yes,Yes,None,None
2006-09-02,Yes,Yes,None,None
2006-09-02,Yes,Yes,None,None
2006-09-02,None,None,None,Yes
2006-09-02,None,None,None,Yes
2006-09-02,None,None,None,Yes
2006-09-04,None,None,None,None
2006-09-04,None,None,None,None
2006-09-04,None,None,None,None
2006-09-04,None,None,None,None
2006-09-05,None,Yes,None,None
2006-09-05,None,Yes,None,None
2006-09-05,None,Yes,None,None
2006-09-05,None,Yes,None,None
2006-09-05,None,Yes,None,None
2006-09-05,None,Yes,None,None
2006-09-05,None,Yes,None,None
2006-09-05,None,Yes,None,None
2006-09-05,None,None,None,None
2006-09-05,None,None,None,None
2006-09-05,None,None,None,None
2006-09-08,None,None,None,None
2006-09-08,None,None,None,None
2006-09-08,None,None,None,None
2006-09-08,None,None,None,None
2006-09-08,None,Yes,None,None
2006-09-08,None,Yes,None,None
2006-09-09,None,None,None,None
2006-09-09,None,None,None,None
2006-09-09,None,None,None,None
2006-09-09,None,None,None,None
2006-09-09,None,None,None,None
2006-09-09,None,Yes,None,None
2006-09-09,None,Yes,None,None
2006-09-09,None,Yes,None,None
2006-09-09,None,Yes,None,None
2006-09-09,None,Yes,None,None
2006-09-09,None,Yes,None,None
2006-09-09,None,Yes,None,None
2006-09-09,None,Yes,None,None
2006-09-09,None,Yes,None,None
2006-09-09,None,Yes,None,None
2006-09-09,None,Yes,None,None
2006-09-09,None,Yes,None,None
2006-09-10,None,Yes,None,None
2006-09-11,None,Yes,None,None
2006-09-11,None,Yes,None,None
2006-09-11,None,Yes,None,None
2006-09-12,None,None,None,None
2006-09-12,None,None,None,None
2006-09-12,None,None,None,None
2006-09-12,None,None,None,None
2006-09-12,None,None,None,None
2006-09-12,None,None,None,None
2006-09-12,None,None,None,None
2006-09-12,None,None,None,None
2006-09-12,None,None,None,None
2006-09-12,None,Yes,None,None
2006-09-12,None,Yes,None,None
2006-09-12,None,Yes,None,None
2006-09-12,None,Yes,None,None
2006-09-13,None,Yes,None,None
2006-09-13,None,Yes,None,None
2006-09-13,None,Yes,None,None
2006-09-15,None,None,None,None
2006-09-15,None,None,None,None
2006-09-17,None,None,None,None
2006-09-17,None,None,None,None
2006-09-17,None,None,None,None
2006-09-17,None,None,None,None
2006-09-17,None,None,None,None
2006-09-17,None,None,None,None
2006-09-17,None,None,None,None
2006-09-17,None,None,None,None
2006-09-19,None,Yes,None,None
2006-09-19,None,Yes,None,None
2006-09-20,None,Yes,None,None
2006-09-20,None,Yes,None,None
2006-09-20,None,Yes,None,None
2006-09-20,None,Yes,None,None
2006-09-20,None,Yes,None,None
2006-09-20,None,Yes,None,None
2006-09-20,None,None,None,None
2006-09-20,None,None,None,None
2006-09-20,None,None,None,None
2006-09-20,None,None,None,None
2006-09-21,None,None,None,None
2006-09-21,None,None,None,None
2006-09-21,None,None,None,None
2006-09-21,None,None,None,None
2006-09-21,None,None,None,None
2006-09-21,None,None,None,None
2006-09-21,None,None,None,None
2006-09-21,None,None,None,None
2006-09-22,None,None,None,None
2006-09-22,None,None,None,None
2006-09-22,None,None,None,None
2006-09-22,Yes,Yes,None,None
2006-09-22,Yes,Yes,None,None
2006-09-25,None,Yes,None,None
2006-09-25,None,Yes,None,None
2006-09-25,None,Yes,None,None
2006-09-25,None,Yes,None,None
2006-09-25,None,Yes,None,None
2006-09-26,None,Yes,None,None
2006-09-26,None,Yes,None,None
2006-09-26,None,None,None,None
2006-09-26,None,None,None,None
2006-09-26,None,None,None,None
2006-09-26,None,None,None,None
2006-09-26,None,None,None,None
2006-09-28,None,None,None,None
2006-09-28,None,None,None,None
2006-09-28,None,None,None,None
2006-09-28,None,None,None,None
2006-09-28,None,None,None,None
2006-09-28,None,None,None,None
2006-09-29,None,Yes,Yes,None
2006-09-29,None,Yes,Yes,None
2006-09-29,None,Yes,Yes,None
2006-09-30,None,None,Yes,None
2006-09-30,None,None,Yes,None
2006-09-30,None,None,Yes,None
2006-09-30,None,Yes,None,None
2006-09-30,None,Yes,None,None
2006-09-30,None,Yes,None,None
2006-09-30,None,Yes,None,None
2006-09-30,None,Yes,None,None
2006-09-30,None,None,None,None
2006-09-30,None,None,None,None
2006-09-30,None,None,None,None
2006-09-30,None,None,None,None
2006-09-30,None,None,None,None
2006-09-30,None,None,None,None
2006-09-30,None,None,None,None
2006-10-01,Yes,Yes,None,None
2006-10-01,Yes,Yes,None,None
2006-10-01,None,None,None,None
2006-10-01,None,None,None,None
2006-10-01,None,None,None,None
2006-10-01,Yes,Yes,None,None
2006-10-01,Yes,Yes,None,None
2006-10-01,Yes,Yes,None,None
2006-10-01,Yes,Yes,None,None
2006-10-01,Yes,Yes,None,None
2006-10-01,Yes,Yes,None,None
2006-10-01,Yes,Yes,None,None
2006-10-02,None,Yes,None,None
2006-10-02,None,Yes,None,None
2006-10-02,None,None,None,None
2006-10-02,None,None,None,None
2006-10-02,None,None,None,None
2006-10-02,None,None,None,None
2006-10-02,None,None,None,None
2006-10-02,None,None,None,None
2006-10-02,None,None,None,None
2006-10-03,None,Yes,None,None
2006-10-03,None,Yes,None,None
2006-10-03,None,None,None,None
2006-10-03,None,None,None,None
2006-10-04,None,None,None,None
2006-10-04,None,None,None,None
2006-10-04,None,None,None,None
2006-10-04,None,None,None,None
2006-10-04,None,None,None,None
2006-10-04,None,None,None,None
2006-10-04,None,None,None,Yes
2006-10-04,None,None,None,Yes
2006-10-04,None,None,None,Yes
2006-10-04,None,None,None,Yes
2006-10-04,None,None,None,Yes
2006-10-04,None,None,None,Yes
2006-10-04,None,None,None,Yes
2006-10-04,None,None,None,Yes
2006-10-04,None,Yes,None,None
2006-10-04,None,Yes,None,None
2006-10-05,None,None,None,None
2006-10-05,None,None,None,None
2006-10-05,None,Yes,None,None
2006-10-05,None,Yes,None,None
2006-10-05,None,Yes,None,None
2006-10-05,None,Yes,None,None
2006-10-05,None,Yes,None,None
2006-10-05,None,Yes,None,None
2006-10-05,None,Yes,None,None
2006-10-05,None,Yes,None,None
2006-10-05,None,Yes,None,None
2006-10-05,None,Yes,None,None
2006-10-06,None,Yes,None,None
2006-10-06,None,Yes,None,None
2006-10-06,None,None,None,None
2006-10-06,None,None,None,None
2006-10-07,None,Yes,None,None
2006-10-07,None,Yes,None,None
2006-10-09,None,None,None,None
2006-10-09,None,None,None,None
2006-10-09,None,None,None,None
2006-10-09,None,Yes,None,None
2006-10-09,None,Yes,None,None
2006-10-10,None,Yes,None,None
2006-10-10,None,Yes,None,None
2006-10-10,None,Yes,None,None
2006-10-10,None,Yes,None,None
2006-10-11,None,None,None,None
2006-10-11,None,None,None,None
2006-10-11,None,None,None,None
2006-10-11,None,None,None,None
2006-10-11,None,None,None,None
2006-10-11,None,None,None,None
2006-10-12,None,None,None,None
2006-10-12,None,None,None,None
2006-10-12,None,Yes,Yes,None
2006-10-12,None,Yes,Yes,None
2006-10-12,None,Yes,Yes,None
2006-10-12,None,Yes,Yes,None
2006-10-13,None,Yes,None,None
2006-10-13,None,Yes,None,None
2006-10-13,None,Yes,None,None
2006-10-13,None,Yes,None,None
2006-10-13,None,Yes,None,None
2006-10-13,None,Yes,None,None
2006-10-14,None,None,None,None
2006-10-14,None,None,None,None
2006-10-14,None,Yes,None,None
2006-10-14,None,Yes,None,None
2006-10-15,None,Yes,None,None
2006-10-15,None,Yes,None,None
2006-10-16,None,Yes,None,None
2006-10-16,None,Yes,None,None
2006-10-17,None,None,None,None
2006-10-17,None,None,None,None
2006-10-17,None,None,None,None
2006-10-17,None,None,None,None
2006-10-17,None,None,None,None
2006-10-17,None,None,None,None
2006-10-17,None,None,None,None
2006-10-17,None,None,None,None
2006-10-18,None,Yes,None,None
2006-10-18,None,Yes,None,None
2006-10-18,None,Yes,None,None
2006-10-18,None,Yes,None,None
2006-10-18,None,Yes,None,None
2006-10-18,None,None,None,None
2006-10-21,None,None,None,None
2006-10-21,None,None,None,None
2006-10-21,None,None,None,None
2006-10-25,None,None,None,None
2006-10-25,None,None,None,None
2006-10-25,None,None,None,None
2006-10-25,None,None,None,None
2006-10-26,None,None,None,None
2006-10-26,None,None,None,None
2006-10-27,None,None,None,None
2006-10-27,None,None,None,None
2006-10-27,None,None,None,None
2006-10-27,Yes,Yes,None,None
2006-10-27,Yes,Yes,None,None
2006-10-27,Yes,Yes,None,None
2006-10-27,Yes,Yes,None,None
2006-10-27,Yes,Yes,None,None
2006-10-27,Yes,Yes,None,None
2006-10-28,None,None,None,None
2006-10-28,None,None,None,None
2006-10-28,None,None,None,None
2006-10-28,None,None,None,None
2006-10-28,None,None,None,None
2006-10-29,None,None,None,None
2006-10-29,None,None,None,None
2006-10-29,None,Yes,None,None
2006-10-29,None,Yes,None,None
2006-10-29,Yes,Yes,None,None
2006-10-30,None,Yes,None,None
2006-10-30,None,Yes,None,None
2006-10-30,None,Yes,None,None
2006-11-02,None,Yes,None,None
2006-11-02,None,Yes,None,None
2006-11-02,None,Yes,None,None
2006-11-03,None,None,None,None
2006-11-03,None,None,None,None
2006-11-03,None,None,None,None
2006-11-03,None,None,None,None
2006-11-03,None,None,None,None
2006-11-03,None,None,None,None
2006-11-03,None,None,None,None
2006-11-03,None,None,None,None
2006-11-03,None,Yes,None,None
2006-11-03,None,Yes,None,None
2006-11-03,None,Yes,None,None
2006-11-04,None,None,None,None
2006-11-04,None,None,None,None
2006-11-04,None,Yes,None,None
2006-11-04,None,Yes,None,None
2006-11-04,None,Yes,None,None
2006-11-04,None,Yes,None,None
2006-11-07,None,None,None,None
2006-11-07,None,None,None,None
2006-11-07,None,None,None,None
2006-11-08,None,None,None,None
2006-11-08,None,None,None,None
2006-11-10,None,None,None,None
2006-11-10,None,None,None,None
2006-11-10,None,Yes,None,None
2006-11-10,None,Yes,None,None
2006-11-11,None,None,None,None
2006-11-11,None,None,None,None
2006-11-11,None,None,None,None
2006-11-11,None,None,None,None
2006-11-11,None,None,None,None
2006-11-11,None,None,None,None
2006-11-12,None,None,None,None
2006-11-12,None,None,None,None
2006-11-12,None,None,None,None
2006-11-12,None,None,None,None
2006-11-12,None,None,None,None
2006-11-12,None,None,None,None
2006-11-12,None,Yes,None,None
2006-11-12,None,Yes,None,None
2006-11-14,None,Yes,None,None
2006-11-14,None,Yes,None,None
2006-11-14,None,Yes,None,None
2006-11-14,None,Yes,None,None
2006-11-14,None,Yes,None,None
2006-11-17,None,None,None,None
2006-11-17,None,None,None,None
2006-11-17,None,None,None,None
2006-11-19,None,None,None,None
2006-11-19,None,None,None,None
2006-11-19,None,None,None,None
2006-11-19,None,None,None,None
2006-11-19,None,None,None,None
2006-11-19,None,None,None,None
2006-11-19,None,None,None,None
2006-11-21,Yes,Yes,None,None
2006-11-21,Yes,Yes,None,None
2006-11-21,None,None,None,None
2006-11-21,None,None,None,None
2006-11-21,None,None,None,None
2006-11-22,None,Yes,None,None
2006-11-22,None,Yes,None,None
2006-11-22,None,Yes,None,None
2006-11-22,None,Yes,None,None
2006-11-22,None,Yes,None,None
2006-11-22,None,Yes,None,None
2006-11-23,None,None,None,None
2006-11-23,None,None,None,None
2006-11-23,None,None,None,None
2006-11-23,None,None,None,None
2006-11-23,None,None,None,None
2006-11-23,None,None,None,None
2006-11-23,None,None,None,None
2006-11-26,Yes,Yes,None,None
2006-11-26,Yes,Yes,None,None
2006-11-26,Yes,Yes,None,None
2006-11-26,Yes,Yes,None,None
2006-11-28,None,None,None,None
2006-11-28,None,None,None,None
2006-11-28,None,None,None,None
2006-11-28,None,None,None,None
2006-11-28,None,None,None,None
2006-11-29,None,None,None,None
2006-11-29,None,None,None,None
2006-11-29,None,None,None,None
2006-11-30,None,None,None,None
2006-11-30,None,None,None,None
2006-11-30,None,None,None,None
2006-11-30,None,None,None,None
2006-11-30,None,Yes,None,None
2006-11-30,None,Yes,None,None
2006-11-30,None,None,None,None
2006-11-30,None,None,None,None
2006-11-30,None,None,None,None
2006-11-30,None,None,None,None
2006-11-30,None,None,None,None
2006-12-01,None,Yes,None,None
2006-12-01,None,Yes,None,None
2006-12-01,None,Yes,None,None
2006-12-02,None,None,None,None
2006-12-02,None,None,None,None
2006-12-02,None,None,None,None
2006-12-02,None,None,None,None
2006-12-05,None,None,None,None
2006-12-05,None,None,None,None
2006-12-05,None,None,None,None
2006-12-05,None,None,None,None
2006-12-05,None,None,None,None
2006-12-05,None,None,None,None
2006-12-05,None,None,None,None
2006-12-05,None,None,None,None
2006-12-05,None,None,None,None
2006-12-05,None,None,None,None
2006-12-06,None,Yes,None,None
2006-12-06,None,Yes,None,None
2006-12-06,None,Yes,None,None
2006-12-06,None,Yes,None,None
2006-12-06,None,Yes,None,None
2006-12-06,None,Yes,None,None
2006-12-06,None,Yes,None,None
2006-12-07,None,None,None,None
2006-12-07,None,None,None,None
2006-12-07,None,Yes,None,None
2006-12-07,None,Yes,None,None
2006-12-07,None,None,None,None
2006-12-07,None,None,None,None
2006-12-07,None,Yes,None,None
2006-12-07,None,Yes,None,None
2006-12-07,None,Yes,None,None
2006-12-07,None,Yes,None,None
2006-12-07,Yes,Yes,None,None
2006-12-07,Yes,Yes,None,None
2006-12-07,None,Yes,None,None
2006-12-07,None,Yes,None,None
2006-12-07,None,Yes,None,None
2006-12-08,None,None,None,None
2006-12-08,None,None,None,None
2006-12-08,None,None,None,None
2006-12-08,None,None,None,None
2006-12-08,None,None,None,None
2006-12-08,None,None,None,None
2006-12-08,None,None,None,None
2006-12-08,None,None,Yes,None
2006-12-08,None,None,Yes,None
2006-12-08,None,None,Yes,None
2006-12-08,None,None,Yes,None
2006-12-08,None,None,Yes,None
2006-12-10,None,None,None,None
2006-12-10,None,None,None,None
2006-12-10,None,None,None,None
2006-12-10,None,None,None,None
2006-12-10,None,None,None,None
2006-12-10,None,Yes,None,None
2006-12-10,None,Yes,None,None
2006-12-11,None,None,None,None
2006-12-11,None,None,None,None
2006-12-11,Yes,Yes,Yes,None
2006-12-11,Yes,Yes,Yes,None
2006-12-11,Yes,Yes,Yes,None
2006-12-11,Yes,Yes,Yes,None
2006-12-13,None,Yes,None,None
2006-12-13,None,Yes,None,None
2006-12-13,None,Yes,None,None
2006-12-16,Yes,Yes,None,None
2006-12-16,Yes,Yes,None,None
2006-12-16,Yes,Yes,None,None
2006-12-16,Yes,Yes,None,None
2006-12-16,Yes,Yes,None,None
2006-12-16,Yes,Yes,None,None
2006-12-17,None,Yes,None,None
2006-12-17,None,Yes,None,None
2006-12-17,None,Yes,None,None
2006-12-17,None,Yes,None,None
2006-12-17,None,None,None,None
2006-12-17,None,None,None,None
2006-12-17,None,None,None,None
2006-12-17,None,None,None,None
2006-12-19,None,Yes,None,None
2006-12-19,None,Yes,None,None
2006-12-19,None,Yes,None,None
2006-12-19,None,Yes,None,None
2006-12-19,None,Yes,None,None
2006-12-19,None,Yes,None,None
2006-12-19,None,Yes,None,None
2006-12-19,None,Yes,None,None
2006-12-19,None,None,None,None
2006-12-19,None,None,None,None
2006-12-19,None,None,None,None
2006-12-19,None,None,None,None
2006-12-20,None,Yes,None,None
2006-12-20,None,Yes,None,None
2006-12-20,None,Yes,None,None
2006-12-20,None,Yes,None,None
2006-12-20,None,Yes,None,None
2006-12-20,None,Yes,None,None
2006-12-20,None,None,None,None
2006-12-20,None,None,None,None
2006-12-20,None,None,None,None
2006-12-22,None,None,None,None
2006-12-22,None,None,None,None
2006-12-23,None,Yes,None,None
2006-12-23,None,Yes,None,None
2006-12-23,None,Yes,None,None
2006-12-23,None,None,None,None
2006-12-23,None,None,None,None
2006-12-23,None,None,None,None
2006-12-24,None,None,None,Yes
2006-12-24,None,None,None,Yes
2006-12-24,None,None,None,Yes
2006-12-24,None,None,None,Yes
2006-12-24,None,None,None,Yes
2006-12-24,None,None,None,Yes
2006-12-24,None,None,None,Yes
2006-12-24,None,Yes,None,None
2006-12-24,None,Yes,None,None
2006-12-24,None,Yes,None,None
2006-12-24,None,None,None,None
2006-12-24,None,None,None,None
2006-12-24,None,None,None,None
2006-12-24,None,None,None,None
2006-12-24,None,None,None,None
2006-12-24,Yes,Yes,None,None
2006-12-24,Yes,Yes,None,None
2006-12-24,Yes,Yes,None,None
2006-12-24,Yes,Yes,None,None
2006-12-25,None,None,None,None
2006-12-25,None,None,None,None
2006-12-25,None,None,None,None
2006-12-25,None,None,None,None
2006-12-25,None,None,None,None
2006-12-25,None,None,None,None
2006-12-27,None,None,None,None
2006-12-27,None,None,None,None
2006-12-28,None,None,Yes,None
2006-12-28,None,None,Yes,None
2006-12-31,None,None,None,None
2006-12-31,None,None,None,None
2006-12-31,Yes,Yes,None,None
2006-12-31,Yes,Yes,None,None
2006-12-31,Yes,Yes,None,None
2006-12-31,Yes,Yes,None,None
2006-12-31,Yes,Yes,None,None
2006-12-31,Yes,Yes,None,None
2006-12-31,Yes,Yes,None,None
2007-01-01,None,None,None,None
2007-01-01,None,None,None,None
2007-01-01,None,None,None,None
